"0","2","26","4294967295","8.5","13.5","8.5","13.5","","","","(A rainha Fyra era uma mulher gentil.)"
"","","","","14.5","17","14.5","17","","","","(Todos em nossa cidade a amava, não?)"
"","","","","19","20.5","19","20.5","","","","(Ouça-me, homens da máscara! Quem é o nosso líder!?)"
"","","","","21","23.5","21","23.5","","","","(O rei da Facade!)"
"","","","","24","27","24","27","","","","(E quem é a amada do nosso rei!?"
"","","","","27.5","30","27.5","30","","","","(Rainha Fyra!)"
"","","","","30.5","33","30.5","33","","","","(Que manchou a corte com o sangue da nossa rainha!?)"
"","","","","34.5","36.5","34.5","36.5","","","","(Os lobos fizeram!)"
"","","","","37","40.5","37","40.5","","","","(Então quem são os que vencerão os lobos!?)"
"","","","","41","44","41","44","","","","(Os homens da máscara!)"
"","","","","45.5","49.5","45.5","49.5","","","","(Senhor, solicito permissão para se juntar a esses homens em batalha.)"
"","","","","51","54.5","51","54.5","","","","(Peço desculpas; levou tempo para obter a bênção de todo cidadão para a guerra.)"
"","","","","55.5","57","55.5","57","","","","(Você visitou... todos eles?)"
"","","","","58","63","58","63","","","","(Eu fiz, meu suserano. Existem regras sobre esse tipo de coisa, afinal.)"
"","","","","63.7","64.5","63.7","64.5","","","","(Regras-)"
"","","","","65","69","65","69","","","","(Não existam para prendê-lo. Elas existem para que você conheça suas liberdades.)"
"","","","","70","71","70","71","","","","(Eu... sim. Eu entendo agora.)"
"","","","","72","76","72","76","","","","(Meu Suserano, você é um sucessor digno de seu pai.)"
"","","","","76.5","78","76.5","78","","","","(Você...)"
"","","","","79","84","79","84","","","","(Um rei tolo atrai um povo tolo. Não se esqueça disso.)"
"","","","","84.5","88","84.5","88","","","","(Vocês são um povo tolo de fato, para sacrificar tanto por um idiota como eu.)"
""