"Aguarde, agora! O que você acha que sou?","Hold on, now! Just what do you think I am?","¡Espera un momento! ¿Qué te crees que soy?"
"Isso deveria ser alguma forma de saudação?","Is this supposed to be some manner of greeting?","¿Se supone que eso es una especie de saludo?"
"Certamente você não me vê como algum tipo de animal de estimação.","Surely you don't see me as some manner of household pet.","Desde luego, espero que no me veas como algún tipo de animal doméstico."
"Como você não se cansa de tamanha idiotice?","How is it that you do not tire of such idiocy?","¿Cómo es que no te cansas de tanta idiotez?"
"Sim? Você tem um segredo que deseja me contar?","Yes? Have you a secret you wish to tell me?","¿Sí? ¿Tienes un secreto que te gustaría contarme?"
"O que há de tão engraçado nisso?","What about this do you find so amusing?","¿Qué es lo que encuentras tan divertido?"
"Muito bem. Talvez eu lhe conte uma história que você lembrará para sempre... *ahem*","Very well. Perhaps I shall regale you with a tale that you will remember forevermore... *ahem*","Muy bien. Quizá deba deleitarte con un cuento que recordarás para siempre... *ejem*"
"Você precisa agir tão familiarmente?","Must you act so <FONT=ITALIC>familiar</FONT>?","¿Es necesario que actúes de esa forma tan <FONT=ITALIC>informal</FONT>?"
"Você deseja a atenção de Grimório Weiss?","Do you desire the attention of Grimoire Weiss?","¿Deseas la atención de Grimoire Weiss?"
"Quantas vezes você precisa repetir essa atividade sem sentido?","How many times must you repeat this pointless activity?","¿Cuántas veces vas a repetir esa actividad sin sentido?"
"Não temos coisas mais importantes para fazer?","Haven't we more important things we should be doing?","¿No tenemos cosas más importantes que hacer?"
"Por exemplo, poderíamos estar - Eu digo! O grande Grimório Weiss não terminou de falar!","For example, we could be— I say! The great Grimoire Weiss has not finished speaking!","Pues podríamos... ¡Pardiez! ¡El gran Grimoire Weiss no ha terminado de hablar!"
"Meu Deus, as crianças de hoje em dia não têm respeito pelos mais velhos...","Heavens above, children these days have no respect for their elders...","Santo cielo, los chiquillos de hoy no respetan a sus mayores..."
"Pare de se comportar como se fosse uma criança!","Stop cavorting about as if you were a child!","¡Deja de andar haciendo cabriolas como si fueras un chiquillo!"
"Vejo que você ficou bastante confortável perto de mim.","I see you've grown quite comfortable around me.","Veo que ahora te sientes más que a gusto a mi lado."
"Ah, é bom ver que você desenvolveu reverência pelos seus superiores sociais!","Ah, it's good to see you've developed a reverence for your social betters!","¡Ah, qué alegría ver que empiezas a cultivar tus modales!"
"Nossa jornada juntos já foi longa, não é mesmo?","Our journey together has already been a long one, mmm?","Nuestro viaje juntos ya puede considerarse un largo viaje, ¿verdad?"
"Oh, você PRECISA fazer isso?","Oh, MUST you?","Oh, ¿tienes que hacer eso?"
"Não tem nada melhor para fazer com o seu tempo, vejo.","Nothing better to do with your time, I see.","Veo que no tienes nada mejor que hacer."
"Sim? O que é? O que você quer!?","Yes? What is it? What do you want!?","¿Sí? ¿Qué pasa? ¡¿Qué es lo que quieres?!"
"Suponho que não fará mal te conceder minha atenção de vez em quando.","I suppose it couldn't hurt to grace you with my attention every now and again.","Supongo que podría concederte mi atención de vez en cuando."
"Você me chamou?","You rang?","¿Me has llamado?"
"Eu suponho que uma breve pausa de vez em quando não fará mal.","I suppose a short respite every now and again won't go amiss.","Supongo que un pequeño receso de vez en cuando no vendría mal."
"Diga o que quiser sobre nosso tempo juntos, mas certamente não foi monótono.","Say what you will about our time together, but it certainly hasn't been dull.","No puede decirse que el tiempo que hemos compartido haya sido aburrido."
"Sabe, rapaz, você poderia considerar uma noite relaxante em casa de vez em quando.","You know, lad, you might consider a relaxing night at home from time to time.","Muchacho, deberías considerar quedarte a descansar en casa de vez en cuando."
"Er, não. Esqueça o que eu disse. Vamos logo para nossa próxima aventura!","Er, no. Forget I said anything. Let us hurry forth on our next escapade!","Bueno, olvida lo que he dicho. ¡Acudamos prestos a nuestra próxima aventura!"
"Se você precisa jogar esses jogos tolos com alguém, jogue com Emil!","If you must play these foolish games with someone, play them with Emil!","¡Si necesitas jugar a esos jueguecitos con alguien, que sea con Emil!"
"Huh!? Por que eu!?","Huh!? Why me!?","¡¿Eh?! ¡¿Por qué yo?!"
"Ah, mas eu estou cansado dessa insolência. ...vadia! Abra essa boca suja e diga ao garoto para parar imediatamente!","Oh, but I tire of this insolence. ...Hussy! Open your foul mouth and tell the lad to stop this instant!","Ay, cómo me cansa tanta insolencia... ¡Fresca! ¡Abre esa bocaza tuya y dile que pare!"
"Mal posso esperar para que suas páginas caiam para que você seja reduzido ao peso de porta sem valor que sempre foi.","I can't wait for your pages to fall out so you'll be reduced to the worthless doorstop you've always been.","Qué ganas de que descubras que solo sirves para que las patas de las mesas no cojeen."
"Caramba, por que Weiss consegue se divertir tanto? Deve ser bom.","Man, why does Weiss get to have all the fun? Must be nice.","Eh, ¿por qué Weiss es el que se lo pasa bien? Qué envidia."
"Grimório Weiss estaria mais do que disposto a ceder esse prazer a você!","Grimoire Weiss would be more than willing to yield this pleasure to you!","¡Grimoire Weiss estaría más que dispuesto a cederte este placer!"
"Melhor não. Deixe ele te tocar demais e você nunca mais conseguirá tirar o cheiro de velho dele.","Better not. Let him touch you too much and you'll never get the old-man stink off.","Mejor que no. No quiero acabar apestando a viejo."
"Um cheiro preferível ao de uma vadia bestial!","A preferable scent to that of a beast-hussy!","¡Un aroma mucho más agradable que el de pelandrusca barata!"
"O que você quer de mim? ...Nada? Feh, assim seja.","What do you want from me? ...Nothing? Feh, so be it.","¿Qué puedo hacer por ti? ¿Nada...? Bueno, pues que así sea."
"Não é hora de brincadeiras!","This is no time for playing about!","¡No es momento de hacer el tonto!"
"Concentre-se na situação à sua frente!","Focus on the situation in front of you!","¡Céntrate en la situación que tienes delante!"
"Oh, vamos lá! Mantenha sua guarda!","Oh, come now! Stay on your guard!","¡Eh, venga! ¡No bajes la guardia!"
"Pensar que um dia eu lhe emprestaria meu poder.","To think a time would come that I lend you my power.","Pensé que llegaría el momento en el que te prestaría mi poder."
"Fui um tolo por esperar mesmo a menor mudança positiva de você.","I was a fool to have expected even the slightest of positive changes from you.","Qué idiota fui al esperar el más mínimo cambio a mejor por tu parte."
"Ah, sim. Estou me lembrando. Seu charme único.","Ah, yes. It's coming back to me. Your unique brand of charm.","Oh, sí. Acabo de recordar que tu especialidad es el encanto."
"Minhas memórias não envelheceram um dia.","My memories have not aged a day.","Mis recuerdos no han envejecido un ápice."
"Já faz algum tempo, Kainé.","It has been quite some time, Kainé.","Ha pasado mucho tiempo, Kainé."
"Claramente ALGUÉM não tem uma preocupação no mundo.","Clearly SOMEONE doesn't have a care in the world.","Claramente, se ve que hay alguien que no tiene el más mínimo cuidado."
"Eu entendo sua fascinação por mim, mas ainda assim...","I understand your fascination with me, but still...","Entiendo la fascinación que sientes por mí, pero aun así..."
"Se você está realmente tão inquieta, talvez possa direcionar parte dessa energia para o inimigo?","If you are truly that antsy, perhaps you can direct some of that energy to the enemy instead?","Si realmente sientes tanta ansia, ¿no deberías reconducir esa energía hacia el enemigo?"
"Se você PRECISA acariciar o grande Grimório Weiss, pelo menos espere até que nossos inimigos tenham sido derrotados!","If you MUST fondle the great Grimoire Weiss, at least wait to do so until our foes have been vanquished!","¡Si deseas manosear al gran Grimoire Weiss, al menos espérate a acabar con los enemigos!"
"Augh! Ack! Seja mais gentil comigo, seu bruto sem coração!","Augh! Ack! Be more gentle with me, you heartless brute!","¡Auch! ¡Ay! ¡Trátame con más cuidado, so bestia!"
"Já tive o suficiente de suas cutucadas incessantes, vadia!","I've had quite enough of your incessant prodding, hussy!","¡Estoy hasta la coronilla de tu molesta insistencia, fresca!"
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
